time,interval
2025-03-18 11:35:36.150000-07:00,0.9442333333333334
2025-03-18 15:44:08.232000-07:00,1.90495
2025-03-18 15:46:20.622000-07:00,0.037200000000000004
2025-03-18 15:46:52.753000-07:00,0.53345
2025-03-18 15:49:32.160000-07:00,2.4629
2025-03-18 15:50:35.131000-07:00,0.7780666666666666
2025-03-18 15:51:10.201000-07:00,0.46015
2025-03-18 15:54:57.684000-07:00,3.2415499999999997
2025-03-18 15:56:27.750000-07:00,0.5296833333333333
2025-03-18 15:57:36.910000-07:00,0.45198333333333335
2025-03-18 15:58:44.920000-07:00,1.0276166666666666
2025-03-18 15:58:59.127000-07:00,0.10373333333333333
2025-03-18 15:59:16.695000-07:00,0.030766666666666668
2025-03-18 16:00:04.851000-07:00,0.8005166666666667
2025-03-18 16:00:35.916000-07:00,0.16066666666666668
2025-03-18 16:00:48.801000-07:00,0.13255
2025-03-18 16:01:36.642000-07:00,0.5007833333333334
2025-03-18 16:02:53.356000-07:00,0.8501333333333334
2025-03-18 16:03:56.767000-07:00,0.8023833333333333
2025-03-18 16:04:20.915000-07:00,0.28575
2025-03-18 16:05:07.699000-07:00,0.5565833333333334
2025-03-18 16:05:59.033000-07:00,0.8463833333333334
2025-03-18 16:08:46.258000-07:00,0.9528666666666666
2025-03-18 16:09:06.036000-07:00,0.024566666666666667
2025-03-18 16:09:32.223000-07:00,0.27701666666666663
2025-03-18 16:09:35.384000-07:00,0.010683333333333333
2025-03-18 16:10:11.521000-07:00,0.5288666666666667
2025-03-18 16:11:41.586000-07:00,0.9361999999999999
2025-03-18 16:11:57.969000-07:00,0.1517
2025-03-18 16:13:17.453000-07:00,0.78745
2025-03-18 16:13:54.733000-07:00,0.5781
2025-03-18 16:15:31.225000-07:00,0.8096833333333334
2025-03-18 16:17:01.822000-07:00,0.16818333333333332
2025-03-18 16:18:08.813000-07:00,0.31010000000000004
2025-03-18 16:19:04.979000-07:00,0.06516666666666666
2025-03-18 16:19:40.613000-07:00,0.5319333333333334
2025-03-18 16:22:14.667000-07:00,1.0397166666666666
2025-03-18 16:23:10.578000-07:00,0.22758333333333333
2025-03-18 16:24:00.935000-07:00,0.7113166666666667
2025-03-18 16:24:53.873000-07:00,0.7098333333333334
2025-03-18 16:26:11.897000-07:00,0.5935833333333334
2025-03-18 16:26:40.948000-07:00,0.3053166666666666
2025-03-18 16:27:25.991000-07:00,0.31198333333333333
2025-03-18 16:27:46.756000-07:00,0.3038
2025-03-18 16:33:45.053000-07:00,1.3634666666666668
2025-03-18 16:34:05.736000-07:00,0.24125
2025-03-18 16:34:29.145000-07:00,0.15411666666666665
2025-03-18 16:35:36.537000-07:00,0.9311166666666666
2025-03-18 16:35:59.737000-07:00,0.1508
2025-03-18 16:36:25.776000-07:00,0.27375
2025-03-18 16:36:44.863000-07:00,0.24428333333333332
2025-03-18 16:36:53.610000-07:00,0.07363333333333334
2025-03-18 16:37:29.494000-07:00,0.15133333333333335
2025-03-18 16:38:14.252000-07:00,0.6201500000000001
2025-03-18 16:38:37.721000-07:00,0.15576666666666666
2025-03-18 16:39:10.093000-07:00,0.23835
2025-03-18 16:40:34.905000-07:00,0.0961
2025-03-18 16:40:43.357000-07:00,0.0655
2025-03-18 16:41:11.838000-07:00,0.20568333333333333
2025-03-18 16:41:59.072000-07:00,0.1132
2025-03-18 16:42:11.742000-07:00,0.12148333333333333
2025-03-18 16:42:49.092000-07:00,0.5167833333333334
2025-03-18 16:43:55.790000-07:00,0.7999666666666666
2025-03-18 16:44:20.353000-07:00,0.12815000000000001
2025-03-18 16:45:14.719000-07:00,0.36925
2025-03-18 16:46:10.264000-07:00,0.037766666666666664
2025-03-18 16:49:40.975000-07:00,3.4328166666666666
2025-03-18 16:50:35.234000-07:00,0.24155000000000001
2025-03-18 16:51:38.128000-07:00,0.7144333333333334
2025-03-18 16:53:15.589000-07:00,0.4762
2025-03-18 16:53:42.342000-07:00,0.20108333333333334
2025-03-18 16:54:14.822000-07:00,0.19743333333333332
2025-03-18 16:56:26.099000-07:00,1.5354999999999999
2025-03-18 17:01:56.706000-07:00,4.108766666666667
2025-03-18 17:06:17.391000-07:00,0.8733833333333333
2025-03-18 19:21:11.001000-07:00,2.9430666666666667
2025-03-18 19:23:17.518000-07:00,0.8802166666666668
2025-03-18 19:25:52.533000-07:00,1.3887500000000002
2025-03-18 19:27:53.234000-07:00,0.42896666666666666
2025-03-18 19:29:48.726000-07:00,0.9265166666666667
2025-03-18 19:41:14.999000-07:00,3.2386333333333335
2025-03-18 19:41:40.339000-07:00,0.24778333333333336
2025-03-18 19:42:11.764000-07:00,0.2556833333333333
2025-03-18 19:42:37.961000-07:00,0.11463333333333334
2025-03-18 19:51:42.801000-07:00,8.67475
2025-03-18 19:55:03.812000-07:00,0.32939999999999997
2025-03-18 19:56:23.831000-07:00,0.5266333333333333
2025-03-18 19:56:50.126000-07:00,0.2799833333333333
2025-03-18 19:57:14.261000-07:00,0.22363333333333332
2025-03-18 19:57:52.398000-07:00,0.5416333333333333
2025-03-18 20:00:55.637000-07:00,0.7455333333333333
2025-03-18 20:03:45.042000-07:00,0.27080000000000004
2025-03-18 20:03:59.244000-07:00,0.12621666666666667
2025-03-18 20:05:51.449000-07:00,0.6655666666666666
2025-03-18 20:11:28.198000-07:00,3.6049833333333337
2025-03-18 20:14:14.178000-07:00,1.2664499999999999
2025-03-18 21:38:45.165000-07:00,1.6722499999999998
2025-03-18 21:49:14.974000-07:00,7.476166666666667
2025-03-18 21:51:50.507000-07:00,0.49205
2025-03-18 21:52:27.017000-07:00,0.27566666666666667
2025-03-18 21:52:46.454000-07:00,0.1666
2025-03-18 21:53:33.393000-07:00,0.6352166666666667
2025-03-18 21:54:00.131000-07:00,0.17363333333333333
2025-03-18 21:54:11.285000-07:00,0.07436666666666666
2025-03-18 21:54:52.759000-07:00,0.40399999999999997
2025-03-18 22:03:10.912000-07:00,0.4171166666666667
2025-03-18 22:04:00.626000-07:00,0.768
2025-03-18 22:04:33.986000-07:00,0.15165
2025-03-18 22:05:14.761000-07:00,0.4437666666666667
2025-03-18 22:05:29.182000-07:00,0.21085
2025-03-18 22:05:45.159000-07:00,0.11095000000000001
2025-03-18 22:05:56.102000-07:00,0.17403333333333335
